edad;animal;dia_semana;estado_civil;fecha;seno;constante;hijos;trabajos;sueldo;peso
45.0;pez;jueves;unión libre;2010-08-05;0;1.5;2.0;0.0;23.515.984.108.900.300;51
61.0;pajaro;miercoles;viudo;;0;1.5;2.0;0.0;18.604.017.814.697.200;47
43.0;perro;jueves;unión libre;2010-08-07;0;1.5;1.0;1.0;27.356.331.418.632.300;40
38.0;gato;jueves;unión libre;2010-08-08;0,841470985;1.5;3.0;1.0;;35
65.0;perro;jueves;unión libre;2010-08-09;0,141120008;1.5;2.0;1.0;17.828.911.902.746.300;89
30.0;pajaro;miercoles;soltero;2010-08-10;-0,756802495;1.5;2.0;2.0;23.393.330.661.112.200;34
42.0;pez;viernes;casado;;0;1.5;0.0;1.0;;67
23.0;pez;lunes;casado;2010-08-12;-0,958924275;1.5;2.0;0.0;2.261.883.342.792.080;25
52.0;gato;miercoles;_;2010-08-13;0;1.5;2.0;0.0;26.592.557.076.190.900;62
30.0;pajaro;lunes;soltero;2010-08-14;-0,756802495;1.5;0.0;1.0;253.759.996.613.814;87
77.0;hamster;martes;casado;2010-08-15;0,841470985;1.5;3.0;1.0;;41
61.0;gato;martes;soltero;2010-08-16;0,909297427;1.5;0.0;3.0;;56
33.0;pajaro;martes;unión libre;2010-08-17;0,909297427;1.5;2.0;1.0;;73
77.0;hamster;miercoles;casado;2010-08-18;0,841470985;1.5;3.0;1.0;2.507.616.803.004.100;41
39.0;perro;miercoles;soltero;2010-08-19;0,841470985;1.5;1.0;0.0;28.583.962.874.855.700;71
54.0;pajaro;lunes;soltero;2010-08-20;-0,756802495;1.5;0.0;1.0;;37
67.0;gato;jueves;viudo;2010-08-21;0;1.5;0.0;2.0;;37
62.0;hamster;miercoles;casado;2010-08-22;0,909297427;1.5;0.0;0.0;1.928.659.288.378.020;42
30.0;perro;viernes;casado;;0;1.5;3.0;1.0;;72
66.0;perro;martes;unión libre;2010-08-24;0,841470985;1.5;0.0;3.0;;21
52.0;gato;miercoles;soltero;2010-08-25;0,909297427;1.5;0.0;3.0;15.397.064.608.527.300;
23.0;gato;jueves;unión libre;2010-08-26;-0,958924275;1.5;2.0;2.0;2.254.944.891.992.990;83
38.0;perro;martes;soltero;2010-08-27;0;1.5;2.0;2.0;18.418.349.305.837.200;54
78.0;gato;jueves;casado;2010-08-28;0,909297427;1.5;1.0;0.0;1078552.0;85
49.0;pajaro;jueves;viudo;2010-08-29;0;1.5;1.0;1.0;20.954.013.364.840.500;54
52.0;pez;miercoles;soltero;2010-08-30;-0,756802495;1.5;0.0;2.0;;31
41.0;pajaro;jueves;viudo;2010-08-31;0,141120008;1.5;0.0;2.0;29.194.835.026.180.300;87
37.0;hamster;jueves;soltero;2010-09-01;0,141120008;1.5;0.0;1.0;21.003.569.599.196.200;22
39.0;gato;viernes;soltero;2010-09-02;-0,279415498;1.5;0.0;1.0;;84
65.0;gato;miercoles;viudo;2010-09-03;-0,279415498;1.5;0.0;0.0;25.283.969.328.338.200;26
76.0;hamster;jueves;soltero;2010-09-04;-0,756802495;1.5;2.0;0.0;;65
24.0;gato;lunes;soltero;2010-09-05;-0,279415498;1.5;0.0;2.0;16.378.423.649.200.300;50
22.0;gato;martes;casado;2010-09-06;0;1.5;2.0;1.0;24.582.370.906.231.800;58
27.0;pez;jueves;unión libre;2010-09-07;0,141120008;1.5;0.0;0.0;11546480.0;53
42.0;gato;miercoles;unión libre;2010-09-08;0,909297427;1.5;2.0;0.0;;74
65.0;gato;viernes;unión libre;2010-09-09;-0,958924275;1.5;0.0;2.0;;52
50.0;pez;martes;unión libre;;0,841470985;1.5;2.0;0.0;1.683.804.642.057.060;41
28.0;perro;martes;unión libre;2010-09-11;0;1.5;1.0;0.0;2.627.014.788.266.450;33
44.0;gato;miercoles;viudo;2010-09-12;0,141120008;1.5;0.0;0.0;16.365.543.685.657.100;49
45.0;pajaro;jueves;unión libre;2010-09-13;-0,958924275;1.5;0.0;2.0;2.598.818.832.794.240;85
34.0;hamster;martes;viudo;2010-09-14;0,141120008;1.5;2.0;1.0;2.158.248.133.100.450;31
52.0;pajaro;miercoles;viudo;2010-09-15;-0,279415498;1.5;1.0;1.0;23.798.757.982.456.700;79
40.0;pajaro;jueves;unión libre;2010-09-16;0;1.5;1.0;2.0;1.941.681.147.577.340;56
79.0;pez;martes;soltero;2010-09-17;0,909297427;1.5;0.0;1.0;2.588.235.944.075.350;76
46.0;;miercoles;soltero;2010-09-18;0,141120008;1.5;1.0;2.0;;26
46.0;pez;lunes;soltero;;0,841470985;1.5;0.0;1.0;10802375.0;70
67.0;hamster;jueves;unión libre;;-0,958924275;1.5;3.0;2.0;24.490.308.696.962.800;71
32.0;hamster;viernes;viudo;2010-09-21;-0,756802495;1.5;2.0;1.0;;56
55.0;hamster;lunes;unión libre;2010-09-22;0;1.5;0.0;1.0;21.847.742.302.249.200;26
43.0;pajaro;viernes;unión libre;2010-09-23;-0,958924275;1.5;0.0;2.0;23.291.213.475.084.500;32
23.0;perro;miercoles;casado;2010-09-24;-0,958924275;1.5;2.0;0.0;;36
20.0;perro;miercoles;viudo;2010-09-25;-0,279415498;1.5;3.0;1.0;12.644.486.562.519.500;46
53.0;perro;martes;viudo;2010-09-26;0,909297427;1.5;2.0;0.0;2.380.702.825.959.680;33
29.0;gato;lunes;casado;;-0,756802495;1.5;2.0;0.0;21.153.530.459.357.500;40
69.0;pajaro;jueves;unión libre;2010-09-28;-0,958924275;1.5;0.0;1.0;2.294.491.572.332.180;57
31.0;pajaro;jueves;unión libre;2010-09-29;0,909297427;1.5;0.0;2.0;22.606.368.490.134.300;26
53.0;pez;viernes;soltero;2010-09-30;-0,958924275;1.5;2.0;1.0;21.214.145.735.119.600;81
74.0;hamster;jueves;casado;2010-10-01;-0,756802495;1.5;0.0;2.0;19.276.719.323.595.100;41
49.0;pez;viernes;casado;2010-10-02;-0,958924275;1.5;3.0;0.0;2.376.842.528.049.520;43
48.0;pez;viernes;soltero;2010-10-03;0,909297427;1.5;0.0;0.0;25.909.276.373.171.000;67
23.0;hamster;jueves;unión libre;2010-10-04;-0,279415498;1.5;3.0;2.0;227.073.760.742.935;45
47.0;gato;jueves;viudo;2010-10-05;0,141120008;1.5;0.0;1.0;2.514.961.635.767.680;50
45.0;gato;jueves;viudo;2010-10-06;-0,958924275;1.5;0.0;0.0;25.585.782.359.540.300;66
75.0;perro;miercoles;casado;2010-10-07;0,141120008;1.5;0.0;2.0;19.610.735.645.405.800;22
71.0;;lunes;casado;2010-10-08;0,141120008;1.5;2.0;0.0;20.712.622.023.749.700;31
;pajaro;jueves;casado;2010-10-09;0;1.5;0.0;1.0;16.139.730.436.890.800;88
79.0;pez;viernes;casado;2010-10-10;-0,756802495;1.5;0.0;1.0;;89
58.0;hamster;lunes;casado;2010-10-11;0,909297427;1.5;0.0;0.0;;72
44.0;hamster;lunes;_;2010-10-12;0,909297427;1.5;2.0;3.0;23.432.402.003.793.600;61
46.0;gato;lunes;viudo;2010-10-13;0,841470985;1.5;0.0;1.0;2.565.903.079.761.010;29
57.0;gato;lunes;unión libre;;0,841470985;1.5;0.0;0.0;15.511.415.800.981.400;73
57.0;hamster;lunes;soltero;2010-10-15;-0,279415498;1.5;2.0;1.0;18.117.801.815.060.000;38
51.0;n/a;martes;soltero;2010-10-16;-0,279415498;1.5;2.0;0.0;2.656.045.022.110.160;27
59.0;perro;miercoles;soltero;;0,141120008;1.5;3.0;2.0;;88
65.0;pez;lunes;viudo;2010-10-18;-0,756802495;1.5;0.0;2.0;17.433.505.156.547.500;
63.0;hamster;jueves;soltero;2010-10-19;0,841470985;1.5;0.0;3.0;14.869.610.525.494.400;28
50.0;gato;jueves;unión libre;2010-10-20;0,841470985;1.5;0.0;1.0;29.805.241.211.238.700;71
75.0;perro;martes;viudo;2010-10-21;-0,756802495;1.5;0.0;2.0;2.362.624.522.185.720;73
22.0;perro;miercoles;unión libre;;-0,279415498;1.5;0.0;1.0;24.347.836.187.416.300;42
72.0;perro;martes;casado;2010-10-23;-0,958924275;1.5;0.0;0.0;18.813.753.867.118.700;63
18.0;hamster;lunes;casado;2010-10-24;-0,756802495;1.5;0.0;1.0;27.637.522.248.476.300;22
29.0;pez;viernes;casado;2010-10-25;-0,958924275;1.5;1.0;0.0;22.326.721.012.702.600;33
69.0;gato;miercoles;casado;2010-10-26;0;1.5;0.0;2.0;21.989.982.363.163.600;69
53.0;perro;jueves;unión libre;2010-10-27;0,141120008;1.5;1.0;1.0;2.145.937.617.807.810;45
22.0;hamster;miercoles;unión libre;2010-10-28;0,841470985;1.5;0.0;2.0;;35
44.0;pez;martes;viudo;2010-10-29;0,141120008;1.5;2.0;1.0;3.135.927.329.203.610;74
33.0;pajaro;martes;_;2010-10-30;-0,279415498;1.5;2.0;2.0;14.357.074.002.649.400;50
67.0;hamster;miercoles;casado;2010-10-31;-0,958924275;1.5;0.0;2.0;17.567.355.359.479.600;52
46.0;pez;viernes;unión libre;2010-11-01;0,909297427;1.5;2.0;0.0;18.106.929.926.627.600;54
60.0;pajaro;martes;soltero;2010-11-02;0,141120008;1.5;0.0;2.0;2.343.801.501.269.150;53
34.0;pajaro;martes;casado;;0;1.5;2.0;0.0;16.900.525.032.005.800;66
70.0;hamster;jueves;soltero;2010-11-04;0,141120008;1.5;2.0;2.0;18.241.285.587.530.000;43
24.0;pez;viernes;soltero;2010-11-05;-0,279415498;1.5;0.0;2.0;;75
74.0;n/a;martes;unión libre;2010-11-06;-0,756802495;1.5;0.0;2.0;;50
49.0;perro;lunes;casado;2010-11-07;0,909297427;1.5;0.0;1.0;1.520.924.833.727.390;46
20.0;perro;miercoles;casado;2010-11-08;0,841470985;1.5;2.0;1.0;24.240.138.739.349.000;30
78.0;pez;jueves;casado;2010-11-09;-0,279415498;1.5;2.0;1.0;;37
35.0;pez;viernes;unión libre;;0,909297427;1.5;2.0;1.0;;21
68.0;hamster;jueves;casado;2010-11-11;0;1.5;0.0;1.0;2.237.475.779.147.740;57
19.0;gato;martes;viudo;2010-11-12;0,841470985;1.5;0.0;1.0;26.363.953.001.549.400;77
50.0;pez;lunes;casado;2010-11-13;0,909297427;1.5;0.0;2.0;15.136.787.143.931.800;84
51.0;pez;lunes;soltero;2010-11-14;0,841470985;1.5;2.0;3.0;2.280.763.152.979.810;34
56.0;pez;viernes;casado;2010-11-15;-0,958924275;1.5;0.0;0.0;25.110.385.359.161.100;70
22.0;hamster;viernes;viudo;2010-11-16;0,909297427;1.5;2.0;3.0;15.618.359.478.758.700;89
48.0;gato;jueves;soltero;2010-11-17;0,841470985;1.5;0.0;1.0;2.747.146.574.375.300;38
22.0;hamster;martes;soltero;2010-11-18;0,909297427;1.5;0.0;1.0;20.467.893.175.715.800;44
77.0;pajaro;martes;unión libre;2010-11-19;-0,279415498;1.5;0.0;1.0;1.758.541.315.853.630;70
33.0;pajaro;jueves;unión libre;;-0,958924275;1.5;0.0;0.0;218.345.434.823.143;41
39.0;perro;viernes;viudo;2010-11-21;-0,756802495;1.5;1.0;1.0;22.397.777.300.359.500;20
75.0;hamster;jueves;viudo;2010-11-22;-0,279415498;1.5;0.0;0.0;23.146.251.147.174.000;84
69.0;pez;lunes;casado;;0,141120008;1.5;0.0;1.0;;83
56.0;hamster;jueves;soltero;2010-11-24;0,841470985;1.5;3.0;1.0;15.446.308.675.123.200;21
28.0;pajaro;miercoles;viudo;2010-11-25;-0,756802495;1.5;3.0;1.0;17.647.160.921.638.100;66
34.0;gato;lunes;casado;2010-11-26;-0,756802495;1.5;0.0;1.0;;74
20.0;pajaro;miercoles;viudo;2010-11-27;0;1.5;0.0;1.0;2.317.839.767.511.020;47
64.0;perro;martes;viudo;2010-11-28;-0,756802495;1.5;3.0;3.0;;67
79.0;pez;jueves;viudo;2010-11-29;0;1.5;1.0;0.0;;80
64.0;perro;lunes;soltero;2010-11-30;0,141120008;1.5;2.0;1.0;24.852.400.242.542.800;20
64.0;hamster;miercoles;unión libre;2010-12-01;0,909297427;1.5;0.0;1.0;213.417.508.996.729;53
50.0;;viernes;unión libre;2010-12-02;0,841470985;1.5;0.0;3.0;;80
57.0;perro;viernes;unión libre;2010-12-03;-0,279415498;1.5;0.0;3.0;2.863.738.606.653.130;26
41.0;perro;viernes;unión libre;;0,841470985;1.5;0.0;0.0;;83
79.0;pajaro;viernes;casado;2010-12-05;-0,279415498;1.5;3.0;0.0;25.505.887.384.875.500;66
19.0;perro;miercoles;unión libre;2010-12-06;-0,279415498;1.5;0.0;0.0;28.922.645.890.576.500;55
54.0;pez;viernes;soltero;2010-12-07;0,841470985;1.5;0.0;2.0;24.744.530.665.795.700;39
43.0;pajaro;jueves;viudo;2010-12-08;0,841470985;1.5;2.0;2.0;2.746.274.187.795.760;47
26.0;pajaro;viernes;viudo;;-0,279415498;1.5;0.0;1.0;21.532.333.647.353.300;90
65.0;pez;martes;viudo;;-0,958924275;1.5;0.0;1.0;2.572.061.563.026.070;68
45.0;perro;miercoles;soltero;2010-12-11;0,909297427;1.5;1.0;0.0;;89
18.0;hamster;miercoles;unión libre;;0,909297427;1.5;0.0;0.0;236.395.328.473.056;27
53.0;;jueves;casado;2010-12-13;-0,958924275;1.5;1.0;3.0;;42
44.0;hamster;miercoles;soltero;2010-12-14;-0,279415498;1.5;0.0;1.0;;
65.0;hamster;lunes;soltero;;-0,958924275;1.5;3.0;0.0;2.360.510.030.828.590;66
70.0;gato;miercoles;casado;2010-12-16;0;1.5;0.0;2.0;;84
60.0;gato;miercoles;casado;2010-12-17;-0,279415498;1.5;1.0;1.0;18.804.979.892.523.800;80
40.0;pajaro;martes;viudo;2010-12-18;-0,756802495;1.5;2.0;0.0;;77
49.0;gato;jueves;viudo;2010-12-19;0,141120008;1.5;0.0;2.0;2.680.415.264.422.360;32
19.0;pez;jueves;soltero;2010-12-20;-0,958924275;1.5;0.0;1.0;;87
47.0;perro;viernes;soltero;2010-12-21;-0,279415498;1.5;1.0;0.0;;25
21.0;hamster;martes;unión libre;2010-12-22;-0,279415498;1.5;2.0;1.0;;68
21.0;pajaro;miercoles;unión libre;2010-12-23;0,909297427;1.5;1.0;1.0;19.212.487.806.602;50
52.0;pez;jueves;viudo;2010-12-24;-0,958924275;1.5;0.0;0.0;;67
70.0;pez;viernes;casado;;-0,958924275;1.5;3.0;1.0;1.679.009.077.599.830;30
54.0;perro;martes;casado;2010-12-26;-0,279415498;1.5;0.0;3.0;;84
60.0;gato;martes;viudo;2010-12-27;-0,756802495;1.5;3.0;0.0;16.949.248.306.249.500;44
64.0;pez;martes;casado;2010-12-28;-0,756802495;1.5;2.0;2.0;;46
38.0;gato;viernes;casado;2010-12-29;-0,958924275;1.5;0.0;0.0;;54
59.0;perro;miercoles;viudo;2010-12-30;0,841470985;1.5;0.0;1.0;;90
23.0;pajaro;viernes;viudo;2010-12-31;-0,756802495;1.5;0.0;1.0;;20
42.0;n/a;miercoles;unión libre;2011-01-01;0,141120008;1.5;2.0;0.0;;35
37.0;gato;miercoles;casado;2011-01-02;-0,279415498;1.5;0.0;2.0;13.896.629.156.733.000;79
72.0;perro;lunes;viudo;2011-01-03;-0,958924275;1.5;1.0;3.0;;63
55.0;perro;viernes;soltero;;0,909297427;1.5;2.0;0.0;;80
21.0;pez;lunes;casado;2011-01-05;0,141120008;1.5;1.0;2.0;;27
37.0;hamster;viernes;unión libre;2011-01-06;0,909297427;1.5;1.0;1.0;;30
41.0;gato;viernes;viudo;2011-01-07;-0,958924275;1.5;0.0;1.0;;56
66.0;pez;miercoles;viudo;2011-01-08;-0,279415498;1.5;2.0;2.0;;49
48.0;pajaro;martes;casado;2011-01-09;0,909297427;1.5;0.0;1.0;25.345.187.640.959.700;26
48.0;perro;lunes;soltero;2011-01-10;-0,958924275;1.5;3.0;0.0;22.433.628.502.519.000;47
43.0;pajaro;viernes;soltero;2011-01-11;-0,958924275;1.5;1.0;0.0;1220500.0;82
25.0;pajaro;jueves;viudo;2011-01-12;-0,279415498;1.5;2.0;2.0;21.565.822.252.126.800;70
60.0;;viernes;unión libre;2011-01-13;0,909297427;1.5;2.0;0.0;26.588.423.058.291.400;62
30.0;gato;viernes;unión libre;2011-01-14;0,141120008;1.5;1.0;1.0;21.043.776.640.937.200;46
22.0;gato;jueves;viudo;;-0,279415498;1.5;2.0;1.0;1218065.0;82
66.0;pajaro;miercoles;unión libre;2011-01-16;-0,756802495;1.5;2.0;0.0;19.483.478.922.426.300;25
45.0;perro;viernes;casado;2011-01-17;0;1.5;2.0;1.0;2.263.835.791.999.400;40
30.0;perro;lunes;soltero;2011-01-18;0,841470985;1.5;0.0;2.0;;67
65.0;n/a;viernes;unión libre;2011-01-19;-0,279415498;1.5;0.0;1.0;;42
28.0;pajaro;viernes;soltero;2011-01-20;0,841470985;1.5;0.0;1.0;200.528.126.446.753;35
78.0;hamster;viernes;soltero;2011-01-21;0,909297427;1.5;2.0;3.0;2.184.474.006.503.780;52
61.0;pez;martes;soltero;;0,141120008;1.5;1.0;3.0;29.791.228.608.579.400;22
71.0;pajaro;jueves;soltero;2011-01-23;0;1.5;0.0;2.0;16.502.294.688.662.200;84
64.0;pez;martes;soltero;2011-01-24;-0,756802495;1.5;0.0;1.0;19.152.355.718.986.300;20
28.0;perro;lunes;unión libre;;-0,279415498;1.5;1.0;0.0;;78
69.0;pajaro;jueves;unión libre;2011-01-26;0,909297427;1.5;1.0;1.0;2.027.635.921.263.990;87
61.0;;jueves;viudo;2011-01-27;-0,958924275;1.5;0.0;0.0;22.636.770.261.969.700;87
24.0;perro;miercoles;unión libre;2011-01-28;0,909297427;1.5;0.0;3.0;;44
25.0;hamster;miercoles;unión libre;2011-01-29;0,909297427;1.5;0.0;0.0;;43
18.0;pez;viernes;casado;2011-01-30;0,141120008;1.5;2.0;2.0;28.699.876.378.011.500;22
69.0;perro;miercoles;soltero;2011-01-31;-0,756802495;1.5;0.0;0.0;2.553.170.433.539.580;
52.0;pez;martes;casado;2011-02-01;-0,958924275;1.5;0.0;1.0;;34
50.0;gato;lunes;viudo;2011-02-02;0,909297427;1.5;0.0;0.0;30.761.771.771.885.300;22
41.0;gato;miercoles;casado;2011-02-03;0,841470985;1.5;0.0;1.0;;37
18.0;perro;lunes;unión libre;;-0,958924275;1.5;0.0;0.0;2.725.353.580.994.000;67
25.0;pajaro;viernes;casado;2011-02-05;0,141120008;1.5;0.0;1.0;2.331.845.823.013.830;34
48.0;perro;martes;viudo;2011-02-06;-0,279415498;1.5;0.0;0.0;;42
36.0;pajaro;martes;unión libre;2011-02-07;-0,756802495;1.5;1.0;0.0;;26
50.0;perro;jueves;casado;2011-02-08;0,841470985;1.5;0.0;2.0;20.084.572.385.909.600;42
20.0;pez;martes;viudo;2011-02-09;-0,279415498;1.5;2.0;2.0;2.067.429.755.010.300;40
56.0;pajaro;jueves;unión libre;;-0,958924275;1.5;0.0;2.0;2.079.988.877.188.280;50
30.0;pez;jueves;unión libre;2011-02-11;-0,279415498;1.5;3.0;2.0;7.716.021.736.560.670;23
18.0;hamster;jueves;viudo;;-0,756802495;1.5;1.0;0.0;21.389.115.685.516.900;81
;gato;miercoles;soltero;2011-02-13;0;1.5;0.0;1.0;20.669.334.075.399.800;57
26.0;;martes;soltero;;0,841470985;1.5;3.0;1.0;;44
21.0;gato;lunes;viudo;2011-02-15;-0,958924275;1.5;0.0;0.0;23.039.455.669.337.600;22
31.0;pajaro;miercoles;casado;2011-02-16;0,909297427;1.5;2.0;1.0;10368458.0;89
44.0;pez;miercoles;casado;2011-02-17;0,841470985;1.5;2.0;1.0;2.309.451.352.562.730;72
21.0;perro;martes;unión libre;;0;1.5;0.0;1.0;;36
56.0;hamster;lunes;casado;2011-02-19;-0,279415498;1.5;1.0;1.0;31.763.129.718.171.700;40
24.0;hamster;viernes;soltero;2011-02-20;0,141120008;1.5;0.0;2.0;17.926.061.196.674.200;63
24.0;pajaro;miercoles;soltero;2011-02-21;0,841470985;1.5;0.0;1.0;;67
38.0;gato;viernes;soltero;2011-02-22;0,141120008;1.5;1.0;0.0;;82
76.0;perro;viernes;unión libre;;0,909297427;1.5;0.0;1.0;;60
20.0;perro;martes;soltero;2011-02-24;0,141120008;1.5;0.0;1.0;;48
39.0;hamster;viernes;casado;2011-02-25;-0,756802495;1.5;0.0;1.0;23.830.379.633.433.000;81
65.0;perro;jueves;soltero;2011-02-26;0,841470985;1.5;0.0;1.0;23.305.229.227.029.500;56
70.0;perro;miercoles;unión libre;2011-02-27;0,141120008;1.5;0.0;0.0;20.528.159.857.633.800;51
76.0;pez;viernes;viudo;2011-02-28;0,909297427;1.5;0.0;1.0;2.987.352.443.312.260;88
64.0;pajaro;jueves;unión libre;2011-03-01;-0,279415498;1.5;0.0;2.0;19.898.655.300.064.700;31
36.0;gato;jueves;unión libre;2011-03-02;0,141120008;1.5;0.0;3.0;20.096.182.050.491.900;86
34.0;pez;lunes;unión libre;2011-03-03;0,909297427;1.5;1.0;3.0;;64
75.0;hamster;jueves;viudo;;0;1.5;1.0;1.0;;80
61.0;gato;jueves;casado;2011-03-05;-0,756802495;1.5;0.0;1.0;18.313.753.949.199.400;68
51.0;pajaro;lunes;soltero;;-0,279415498;1.5;0.0;2.0;;21
60.0;perro;martes;soltero;2011-03-07;0,909297427;1.5;2.0;1.0;20.634.913.484.079.100;87
23.0;perro;martes;casado;2011-03-08;0,841470985;1.5;2.0;2.0;25.081.352.991.423.900;55
47.0;hamster;martes;unión libre;;-0,279415498;1.5;3.0;1.0;;32
33.0;perro;lunes;_;2011-03-10;0;1.5;2.0;0.0;2.254.778.725.672.460;81
43.0;gato;miercoles;unión libre;2011-03-11;-0,958924275;1.5;0.0;1.0;30.416.185.999.417.800;32
63.0;pajaro;lunes;casado;2011-03-12;0,141120008;1.5;1.0;1.0;2.271.711.587.175.620;34
71.0;gato;martes;casado;2011-03-13;0;1.5;0.0;1.0;;75
42.0;pajaro;jueves;unión libre;2011-03-14;-0,279415498;1.5;0.0;1.0;17.415.586.351.939.200;81
54.0;pajaro;miercoles;casado;;0,141120008;1.5;0.0;0.0;20.490.782.844.328.800;27
78.0;hamster;miercoles;casado;2011-03-16;-0,958924275;1.5;2.0;0.0;;61
75.0;gato;viernes;unión libre;2011-03-17;0;1.5;0.0;1.0;20.042.979.063.533.100;
18.0;gato;martes;viudo;2011-03-18;-0,279415498;1.5;3.0;0.0;287.027.123.335.278;23
79.0;hamster;jueves;soltero;;0;1.5;0.0;0.0;16.335.574.087.930.600;59
31.0;hamster;lunes;viudo;2011-03-20;0,141120008;1.5;1.0;1.0;;75
30.0;perro;martes;casado;2011-03-21;0,141120008;1.5;0.0;1.0;20.462.245.116.340.400;48
24.0;perro;martes;soltero;2011-03-22;-0,279415498;1.5;2.0;1.0;1.160.316.356.975.510;66
67.0;perro;lunes;casado;2011-03-23;0,841470985;1.5;0.0;1.0;17.445.090.565.265.900;62
67.0;perro;martes;casado;2011-03-24;-0,279415498;1.5;0.0;2.0;22.265.978.372.040.000;20
21.0;perro;jueves;unión libre;2011-03-25;0,909297427;1.5;0.0;3.0;20.241.438.364.642.300;89
50.0;pajaro;miercoles;casado;2011-03-26;0,141120008;1.5;0.0;1.0;;62
69.0;pez;martes;unión libre;2011-03-27;0,841470985;1.5;1.0;2.0;28.272.335.661.866.200;24
67.0;perro;martes;soltero;2011-03-28;0,141120008;1.5;3.0;1.0;2.689.376.332.678.560;42
53.0;hamster;lunes;unión libre;2011-03-29;-0,756802495;1.5;2.0;0.0;28.082.766.030.458.500;31
31.0;n/a;viernes;casado;2011-03-30;-0,958924275;1.5;0.0;1.0;;85
29.0;gato;lunes;soltero;;-0,958924275;1.5;0.0;1.0;;56
35.0;gato;viernes;viudo;2011-04-01;-0,756802495;1.5;0.0;0.0;21.489.517.710.456.400;39
22.0;pez;lunes;casado;2011-04-02;-0,958924275;1.5;2.0;1.0;280.156.594.542.473;87
41.0;pajaro;martes;viudo;;0,841470985;1.5;0.0;3.0;18.300.056.405.349.500;50
65.0;pez;jueves;unión libre;2011-04-04;0,909297427;1.5;0.0;1.0;22.449.640.884.355.600;57
28.0;hamster;jueves;viudo;2011-04-05;0,141120008;1.5;1.0;1.0;2.272.375.124.512.450;39
56.0;hamster;lunes;viudo;2011-04-06;0,141120008;1.5;2.0;2.0;30.137.040.797.840.400;60
70.0;hamster;miercoles;unión libre;;-0,279415498;1.5;0.0;0.0;20.090.002.555.423.200;69
71.0;perro;lunes;casado;;0,841470985;1.5;0.0;1.0;24.977.762.633.791.800;49
56.0;pajaro;martes;viudo;;-0,279415498;1.5;0.0;1.0;2.285.592.165.313.420;82
66.0;pajaro;miercoles;soltero;2011-04-10;0,841470985;1.5;2.0;1.0;1285778.0;22
54.0;;jueves;unión libre;2011-04-11;0,841470985;1.5;0.0;0.0;19.305.223.015.774.200;62
47.0;pez;jueves;soltero;2011-04-12;-0,756802495;1.5;0.0;1.0;13.089.020.871.129.800;39
43.0;perro;miercoles;unión libre;2011-04-13;0,141120008;1.5;0.0;1.0;3.447.124.078.121.030;67
53.0;gato;viernes;viudo;2011-04-14;0,909297427;1.5;3.0;0.0;13011454.0;59
25.0;gato;miercoles;soltero;2011-04-15;0,909297427;1.5;0.0;0.0;1.199.259.838.279.540;21
18.0;pajaro;jueves;casado;2011-04-16;0,141120008;1.5;0.0;1.0;20.238.620.760.738.100;81
18.0;pajaro;miercoles;unión libre;;0,909297427;1.5;2.0;1.0;15.751.449.146.576.700;21
26.0;n/a;viernes;viudo;2011-04-18;-0,756802495;1.5;1.0;1.0;19.527.033.046.890.500;67
21.0;pajaro;jueves;casado;2011-04-19;-0,756802495;1.5;2.0;1.0;2.242.966.200.566.260;46
24.0;gato;martes;soltero;2011-04-20;-0,279415498;1.5;2.0;0.0;2.657.724.330.845.240;85
55.0;pajaro;jueves;casado;2011-04-21;0,841470985;1.5;2.0;3.0;2.194.114.293.630.780;70
78.0;pajaro;lunes;viudo;2011-04-22;0,841470985;1.5;1.0;1.0;;35
25.0;hamster;viernes;soltero;2011-04-23;-0,756802495;1.5;0.0;1.0;2.283.545.382.390.750;81
69.0;perro;jueves;casado;2011-04-24;-0,279415498;1.5;0.0;2.0;2.297.910.470.616.470;77
31.0;pajaro;lunes;casado;2011-04-25;0,141120008;1.5;1.0;2.0;;48
36.0;pez;lunes;unión libre;2011-04-26;0,141120008;1.5;0.0;0.0;;59
74.0;perro;martes;casado;2011-04-27;-0,756802495;1.5;0.0;3.0;2.586.139.934.537.510;86
35.0;perro;lunes;soltero;2011-04-28;0,841470985;1.5;0.0;0.0;;86
21.0;gato;lunes;unión libre;2011-04-29;0,841470985;1.5;1.0;3.0;;34
26.0;pajaro;viernes;soltero;2011-04-30;0,141120008;1.5;1.0;1.0;2.531.195.279.649.200;60
65.0;gato;jueves;viudo;2011-05-01;0;1.5;3.0;0.0;11867672.0;
61.0;perro;jueves;viudo;2011-05-02;0;1.5;0.0;0.0;18.231.701.673.654.000;85
79.0;pez;jueves;casado;;0,141120008;1.5;0.0;0.0;;53
21.0;pajaro;martes;soltero;2011-05-04;0,841470985;1.5;2.0;0.0;;76
62.0;gato;jueves;casado;;0,141120008;1.5;2.0;2.0;;58
29.0;perro;lunes;soltero;2011-05-06;0,141120008;1.5;0.0;1.0;;89
71.0;pajaro;martes;viudo;;-0,756802495;1.5;0.0;1.0;16.337.137.789.515.600;88
67.0;hamster;jueves;soltero;2011-05-08;0;1.5;0.0;0.0;;52
68.0;gato;miercoles;unión libre;2011-05-09;-0,756802495;1.5;2.0;1.0;166.094.597.401.474;44
28.0;perro;viernes;casado;2011-05-10;0,909297427;1.5;0.0;1.0;17.656.175.392.041.900;41
61.0;perro;lunes;soltero;2011-05-11;-0,279415498;1.5;0.0;3.0;;81
